segment_id	component_id	english_file	english_anchor	french_file	source_pdf	logical_page	status	notes
ENSEG:W08:PDF054:0008	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0008	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0009	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0009	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0010	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0010	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0011	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0011	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0012	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0012	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0013	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0013	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0014	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0014	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0015	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0015	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0016	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0016	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0017	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0017	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0018	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0018	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0019	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0019	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0020	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0020	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0021	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0021	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0022	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0022	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0023	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0023	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0024	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0024	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0025	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0025	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0026	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0026	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	26	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0027	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0027	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0028	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0028	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0029	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0029	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0125	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0125	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0030	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0030	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0031	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0031	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0032	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0032	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0033	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0033	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0034	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0034	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0035	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0035	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0036	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0036	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0037	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0037	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0038	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0038	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0039	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0039	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0040	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0040	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0041	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0041	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0042	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0042	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	27	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0043	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0043	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0044	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0044	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0045	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0045	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0046	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0046	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0047	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0047	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0048	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0048	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0049	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0049	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0050	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0050	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0051	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0051	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0052	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0052	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0053	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0053	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0054	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0054	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0055	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0055	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0056	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0056	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0057	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0057	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0058	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0058	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0059	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0059	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0060	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0060	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0061	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0061	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	28	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0062	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0062	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0063	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0063	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0064	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0064	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0065	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0065	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0066	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0066	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0067	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0067	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0068	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0068	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0069	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0069	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0070	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0070	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0071	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0071	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0072	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0072	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0073	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0073	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0074	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0074	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0075	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0075	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0076	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0076	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0077	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0077	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0078	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0078	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0079	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0079	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0080	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0080	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0081	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0081	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0082	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0082	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0083	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0083	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	29	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0084	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0084	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0085	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0085	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0086	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0086	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0087	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0087	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0088	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0088	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0089	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0089	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0090	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0090	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0091	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0091	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0092	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0092	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0093	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0093	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0094	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0094	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0095	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0095	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0096	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0096	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
