segment_id	component_id	english_file	english_anchor	french_file	source_pdf	status	notes
ENSEG:W07:PDF050:0100	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0100	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0101	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0101	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0102	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0102	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0103	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0103	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0104	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0104	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0105	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0105	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0106	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0106	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0107	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0107	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0108	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0108	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0109	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0109	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0110	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0110	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0111	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0111	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0112	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0112	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0113	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0113	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0114	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0114	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0115	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0115	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0125	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0125	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0116	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0116	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0117	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0117	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0118	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0118	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0119	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0119	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF052:0120	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF052:0120	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	052	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF052:0121	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF052:0121	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	052	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF052:0123	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF052:0123	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	052	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0001	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0001	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0002	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0002	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0003	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0003	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0004	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0004	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0005	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0005	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0006	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0006	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0007	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0007	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0008	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0008	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0009	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0009	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0010	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0010	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0011	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0011	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0012	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0012	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0013	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0013	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0014	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0014	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0015	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0015	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0016	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0016	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0017	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0017	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0018	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0018	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0019	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0019	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0020	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0020	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0021	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0021	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0022	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0022	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0023	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0023	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0024	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0024	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0025	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0025	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF055:0026	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF055:0026	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	055	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0027	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0027	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0028	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0028	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0029	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0029	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0125	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0125	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0030	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0030	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0031	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0031	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0032	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0032	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0033	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0033	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0034	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0034	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0035	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0035	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0036	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0036	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0037	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0037	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0038	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0038	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0039	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0039	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0040	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0040	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0041	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0041	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF056:0042	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF056:0042	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	056	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0043	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0043	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0044	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0044	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0045	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0045	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0046	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0046	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0047	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0047	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0048	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0048	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0049	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0049	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0050	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0050	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0051	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0051	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0052	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0052	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0053	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0053	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0054	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0054	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0055	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0055	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0056	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0056	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0057	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0057	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0058	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0058	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0059	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0059	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0060	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0060	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF057:0061	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF057:0061	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	057	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0062	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0062	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0063	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0063	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0064	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0064	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0065	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0065	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0066	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0066	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0067	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0067	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
